1910,38,Scranton city PA,129867
1910,39,Richmond city VA,127628
1910,40,Paterson city NJ,125600
1910,41,Omaha city NE,124096
1910,42,Fall River city MA,119295
1910,43,Dayton city OH,116577
1910,44,Grand Rapids city MI,112571
1910,45,Nashville city TN,110364
1910,46,Lowell city MA,106294
1910,47,Cambridge city MA,104839
1910,48,Spokane city WA,104402
1910,49,Bridgeport city CT,102054
1910,50,Albany city NY,100253
1910,51,Hartford city CT,98915
1910,52,Trenton city NJ,96815
1910,53,New Bedford city MA,96652
1910,54,San Antonio city TX,96614
1910,55,Reading city PA,96071
1910,56,Camden city NJ,94538
1910,57,Salt Lake City city UT,92777
1910,58,Dallas city TX,92104
1910,59,Lynn city MA,89336
1910,60,Springfield city MA,88926
1910,61,Wilmington city DE,87411
1910,62,Des Moines city IA,86368
1910,63,Lawrence city MA,85892
1910,64,Tacoma city WA,83743
1910,65,Kansas City city KS,82331
1910,66,Yonkers city NY,79803
1910,67,Youngstown city PA,79066
1910,68,Houston city TX,78800
1910,69,Duluth city MN,78466
1910,70,St Joseph city MO,77403
1910,71,Somerville city MA,77236
1910,72,Troy city NY,76813
1910,73,Utica city NY,74419
1910,74,Elizabeth city NJ,73409
1910,75,Fort Worth city TX,73312
1910,76,Waterbury city CT,73141
1910,77,Schenectady city NY,72826
1910,78,Hoboken city NJ,70324
1910,79,Manchester city NH,70063
1910,80,Evansville city IN,69647
1910,81,Akron city OH,69067
1910,82,Norfolk city VA,67452
1910,83,Wilkes-Barre city PA,67105
1910,84,Peoria city IL,66950
1910,85,Erie city PA,66525
1910,86,Savannah city GA,65064
1910,87,Oklahoma City city OK,64205
1910,88,Harrisburg city PA,64186
1910,89,Fort Wayne city IN,63933
1910,90,Charleston city SC,58833
1910,91,Portland city ME,58571
1910,92,East St Louis city IL,58547
1910,93,Terre Haute city IN,58157
1910,94,Holyoke city MA,57730
1910,95,Jacksonville city FL,57699
1910,96,Brockton city MA,56878
1910,97,Bayonne city NJ,55545
1910,98,Johnstown city PA,55482
1910,99,Passaic city NJ,54773
1910,100,South Bend city IN,53684
